Team,Spielernummer,Anzahl,Event,Jahr
"Wiesbaden Phantoms Allstars","48","1","Interception","2022"
"Wiesbaden Phantoms Allstars","55","2","1-Extra-Punkt","2022"
"Wiesbaden Phantoms Allstars","55","3","Touchdown","2022"
"Wiesbaden Phantoms Allstars","65","4","Interception","2022"
"Wiesbaden Phantoms Allstars","65","3","First Down","2022"
"Wiesbaden Phantoms Allstars","68","9","First Down","2022"
"Wiesbaden Phantoms Allstars","68","4","Touchdown","2022"
"Wiesbaden Phantoms Allstars","68","7","1-Extra-Punkt","2022"
"Wiesbaden Phantoms Allstars","80","1","Strafe","2022"
"Wiesbaden Phantoms Allstars","80","11","First Down","2022"
"Wiesbaden Phantoms Allstars","80","8","Touchdown","2022"
"Wiesbaden Phantoms Allstars","80","4","1-Extra-Punkt","2022"
"Wiesbaden Phantoms Allstars","81","4","First Down","2022"
"Wiesbaden Phantoms Allstars","81","6","Touchdown","2022"
"Wiesbaden Phantoms Allstars","81","1","1-Extra-Punkt","2022"
"Wiesbaden Phantoms Allstars","85","1","Touchdown","2022"
"Wiesbaden Phantoms Allstars","91","1","First Down","2022"
"Wiesbaden Phantoms Allstars","98","2","Interception","2022"
"Wiesbaden Phantoms Allstars","98","1","Strafe","2022"
"Wiesbaden Phantoms Allstars","5","2","First Down","2023"
"Wiesbaden Phantoms Allstars","5","1","Touchdown","2023"
"Wiesbaden Phantoms Allstars","6","1","Touchdown","2023"
"Wiesbaden Phantoms Allstars","9","1","Interception","2023"
"Wiesbaden Phantoms Allstars","9","1","Touchdown","2023"
"Wiesbaden Phantoms Allstars","10","1","2-Extra-Punkte","2023"
"Wiesbaden Phantoms Allstars","10","12","Touchdown","2023"
"Wiesbaden Phantoms Allstars","10","10","First Down","2023"
"Wiesbaden Phantoms Allstars","12","4","Touchdown","2023"
"Wiesbaden Phantoms Allstars","12","2","First Down","2023"
"Wiesbaden Phantoms Allstars","12","1","Strafe","2023"
"Wiesbaden Phantoms Allstars","13","1","First Down","2023"
"Wiesbaden Phantoms Allstars","13","1","Strafe","2023"
"Wiesbaden Phantoms Allstars","13","1","1-Extra-Punkt","2023"
"Wiesbaden Phantoms Allstars","13","1","Touchdown","2023"
"Wiesbaden Phantoms Allstars","18","3","Touchdown","2023"
"Wiesbaden Phantoms Allstars","18","3","First Down","2023"
"Wiesbaden Phantoms Allstars","18","1","1-Extra-Punkt","2023"
"Wiesbaden Phantoms Allstars","19","5","Touchdown","2023"
"Wiesbaden Phantoms Allstars","19","1","2-Extra-Punkte","2023"
"Wiesbaden Phantoms Allstars","19","2","Strafe","2023"
"Wiesbaden Phantoms Allstars","19","10","First Down","2023"
"Wiesbaden Phantoms Allstars","19","8","1-Extra-Punkt","2023"
"Wiesbaden Phantoms Allstars","29","1","Interception","2023"
"Wiesbaden Phantoms Allstars","32","2","Strafe","2023"
"Wiesbaden Phantoms Allstars","33","2","First Down","2023"
"Wiesbaden Phantoms Allstars","33","2","Touchdown","2023"
"Wiesbaden Phantoms Allstars","45","1","1-Extra-Punkt","2023"
"Wiesbaden Phantoms Allstars","45","1","First Down","2023"
"Wiesbaden Phantoms Allstars","48","1","Touchdown","2023"
"Wiesbaden Phantoms Allstars","55","1","Strafe","2023"
"Wiesbaden Phantoms Allstars","55","1","Safety (+2)","2023"
"Wiesbaden Phantoms Allstars","65","2","Touchdown","2023"
"Wiesbaden Phantoms Allstars","65","1","Strafe","2023"
"Wiesbaden Phantoms Allstars","65","1","1-Extra-Punkt","2023"
"Wiesbaden Phantoms Allstars","80","8","Touchdown","2023"
"Wiesbaden Phantoms Allstars","80","7","First Down","2023"
"Wiesbaden Phantoms Allstars","80","1","Strafe","2023"
"Wiesbaden Phantoms Allstars","82","1","Strafe","2023"
"Wiesbaden Phantoms Allstars","84","4","1-Extra-Punkt","2023"
"Wiesbaden Phantoms Allstars","84","2","Touchdown","2023"
"Wiesbaden Phantoms Allstars","1","3","Touchdown","2024"
"Wiesbaden Phantoms Allstars","1","1","2-Extra-Punkte","2024"
"Wiesbaden Phantoms Allstars","4","1","Strafe","2024"
"Wiesbaden Phantoms Allstars","5","1","2-Extra-Punkte","2024"
"Wiesbaden Phantoms Allstars","5","4","Touchdown","2024"
"Wiesbaden Phantoms Allstars","5","5","First Down","2024"
"Wiesbaden Phantoms Allstars","5","4","1-Extra-Punkt","2024"
"Wiesbaden Phantoms Allstars","7","1","Interception","2024"
"Wiesbaden Phantoms Allstars","9","1","Interception","2024"
"Wiesbaden Phantoms Allstars","10","37","First Down","2024"
"Wiesbaden Phantoms Allstars","10","25","1-Extra-Punkt","2024"
"Wiesbaden Phantoms Allstars","10","17","2-Extra-Punkte","2024"
"Wiesbaden Phantoms Allstars","10","1","Strafe","2024"
"Wiesbaden Phantoms Allstars","10","87","Touchdown","2024"
"Wiesbaden Phantoms Allstars","11","11","First Down","2024"
"Wiesbaden Phantoms Allstars","11","3","1-Extra-Punkt","2024"
"Wiesbaden Phantoms Allstars","11","13","2-Extra-Punkte","2024"
"Wiesbaden Phantoms Allstars","11","6","Touchdown","2024"
"Wiesbaden Phantoms Allstars","12","10","Touchdown","2024"
"Wiesbaden Phantoms Allstars","12","15","First Down","2024"
"Wiesbaden Phantoms Allstars","12","4","1-Extra-Punkt","2024"
"Wiesbaden Phantoms Allstars","12","1","2-Extra-Punkte","2024"
"Wiesbaden Phantoms Allstars","13","1","Touchdown","2024"
"Wiesbaden Phantoms Allstars","13","2","Strafe","2024"
"Wiesbaden Phantoms Allstars","14","1","First Down","2024"
"Wiesbaden Phantoms Allstars","14","1","1-Extra-Punkt","2024"
"Wiesbaden Phantoms Allstars","14","2","Touchdown","2024"
"Wiesbaden Phantoms Allstars","15","6","Touchdown","2024"
"Wiesbaden Phantoms Allstars","15","1","2-Extra-Punkte","2024"
"Wiesbaden Phantoms Allstars","15","3","First Down","2024"
"Wiesbaden Phantoms Allstars","17","1","Touchdown","2024"
"Wiesbaden Phantoms Allstars","19","1","Strafe","2024"
"Wiesbaden Phantoms Allstars","19","21","1-Extra-Punkt","2024"
"Wiesbaden Phantoms Allstars","19","8","2-Extra-Punkte","2024"
"Wiesbaden Phantoms Allstars","19","43","Touchdown","2024"
"Wiesbaden Phantoms Allstars","19","18","First Down","2024"
"Wiesbaden Phantoms Allstars","20","1","First Down","2024"
"Wiesbaden Phantoms Allstars","22","1","Strafe","2024"
"Wiesbaden Phantoms Allstars","22","2","1-Extra-Punkt","2024"
"Wiesbaden Phantoms Allstars","22","18","Interception","2024"
"Wiesbaden Phantoms Allstars","22","3","Touchdown","2024"
"Wiesbaden Phantoms Allstars","23","1","Strafe","2024"
"Wiesbaden Phantoms Allstars","24","6","Interception","2024"
"Wiesbaden Phantoms Allstars","24","7","Touchdown","2024"
"Wiesbaden Phantoms Allstars","24","3","First Down","2024"
"Wiesbaden Phantoms Allstars","24","1","Strafe","2024"
"Wiesbaden Phantoms Allstars","24","1","1-Extra-Punkt","2024"
"Wiesbaden Phantoms Allstars","29","1","Strafe","2024"
"Wiesbaden Phantoms Allstars","29","1","1-Extra-Punkt","2024"
"Wiesbaden Phantoms Allstars","29","34","Interception","2024"
"Wiesbaden Phantoms Allstars","29","7","Touchdown","2024"
"Wiesbaden Phantoms Allstars","32","2","Strafe","2024"
"Wiesbaden Phantoms Allstars","33","3","1-Extra-Punkt","2024"
"Wiesbaden Phantoms Allstars","33","1","2-Extra-Punkte","2024"
"Wiesbaden Phantoms Allstars","39","1","First Down","2024"
"Wiesbaden Phantoms Allstars","39","2","Touchdown","2024"
"Wiesbaden Phantoms Allstars","39","2","1-Extra-Punkt","2024"
"Wiesbaden Phantoms Allstars","48","2","Interception","2024"
"Wiesbaden Phantoms Allstars","68","11","1-Extra-Punkt","2024"
"Wiesbaden Phantoms Allstars","68","22","First Down","2024"
"Wiesbaden Phantoms Allstars","68","5","Strafe","2024"
"Wiesbaden Phantoms Allstars","68","5","2-Extra-Punkte","2024"
"Wiesbaden Phantoms Allstars","68","26","Touchdown","2024"
"Wiesbaden Phantoms Allstars","80","1","Safety (+2)","2024"
"Wiesbaden Phantoms Allstars","80","1","First Down","2024"
"Wiesbaden Phantoms Allstars","81","1","Strafe","2024"
"Wiesbaden Phantoms Allstars","86","1","First Down","2024"
"Wiesbaden Phantoms Allstars","96","1","Touchdown","2024"
"Wiesbaden Phantoms Allstars","96","1","Safety (+2)","2024"
"Wiesbaden Phantoms Allstars","96","15","Interception","2024"
"Wiesbaden Phantoms Allstars","98","2","Interception","2024"
"Wiesbaden Phantoms Allstars","9.619","1","Interception","2024"
"Wiesbaden Phantoms Allstars","5","1","Touchdown","2025"
"Wiesbaden Phantoms Allstars","5","3","First Down","2025"
"Wiesbaden Phantoms Allstars","6","1","Strafe","2025"
"Wiesbaden Phantoms Allstars","10","1","2-Extra-Punkte","2025"
"Wiesbaden Phantoms Allstars","10","1","1-Extra-Punkt","2025"
"Wiesbaden Phantoms Allstars","10","3","Strafe","2025"
"Wiesbaden Phantoms Allstars","10","2","Touchdown","2025"
"Wiesbaden Phantoms Allstars","10","4","First Down","2025"
"Wiesbaden Phantoms Allstars","11","5","Touchdown","2025"
"Wiesbaden Phantoms Allstars","11","8","First Down","2025"
"Wiesbaden Phantoms Allstars","11","3","2-Extra-Punkte","2025"
"Wiesbaden Phantoms Allstars","19","1","Strafe","2025"
"Wiesbaden Phantoms Allstars","19","3","Touchdown","2025"
"Wiesbaden Phantoms Allstars","19","3","First Down","2025"
"Wiesbaden Phantoms Allstars","19","1","1-Extra-Punkt","2025"
"Wiesbaden Phantoms Allstars","29","2","Strafe","2025"
"Wiesbaden Phantoms Allstars","29","4","Interception","2025"
"Wiesbaden Phantoms Allstars","68","2","Strafe","2025"
"Wiesbaden Phantoms Allstars","68","3","Touchdown","2025"
"Wiesbaden Phantoms Allstars","68","4","First Down","2025"
"Wiesbaden Phantoms Allstars","81","1","Touchdown","2025"
"Wiesbaden Phantoms Allstars","81","2","First Down","2025"
"Wiesbaden Phantoms Allstars","98","1","Interception","2025"
"Wild Grizzlies","3","1","First Down","2021"
"Wild Grizzlies","9","1","First Down","2021"
"Wild Grizzlies","9","2","Touchdown","2021"
"Wild Grizzlies","11","1","Touchdown","2021"
"Wild Grizzlies","16","1","1-Extra-Punkt","2021"
"Wild Grizzlies","16","1","First Down","2021"
"Wild Grizzlies","16","2","Touchdown","2021"
"Wild Grizzlies","17","2","Interception","2021"
"Wild Grizzlies","17","3","Touchdown","2021"
"Wild Grizzlies","17","1","1-Extra-Punkt","2021"
"Wild Grizzlies","19","3","Touchdown","2021"
"Wild Grizzlies","19","4","1-Extra-Punkt","2021"
"Wild Grizzlies","19","2","First Down","2021"
"Wild Grizzlies","22","3","1-Extra-Punkt","2021"
"Wild Grizzlies","22","4","Touchdown","2021"
"Wild Grizzlies","25","7","Touchdown","2021"
"Wild Grizzlies","25","1","1-Extra-Punkt","2021"
"Wild Grizzlies","25","1","Strafe","2021"
"Wild Grizzlies","27","1","Interception","2021"
"Wild Grizzlies","31","1","Interception","2021"
"Wild Grizzlies","33","3","1-Extra-Punkt","2021"
"Wild Grizzlies","52","2","First Down","2021"
"Wild Grizzlies","52","1","1-Extra-Punkt","2021"
"Wild Grizzlies","68","5","Touchdown","2021"
"Wild Grizzlies","72","1","Touchdown","2021"
"Wild Grizzlies","72","1","Strafe","2021"
"Wild Grizzlies","81","2","Touchdown","2021"
"Wild Grizzlies","82","1","2-Extra-Punkte","2021"
"Wild Grizzlies","82","1","Touchdown","2021"
"Wild Grizzlies","82","2","1-Extra-Punkt","2021"
"Wild Grizzlies","82","1","First Down","2021"
"Wild Grizzlies","82","1","Interception","2021"
"Wild Grizzlies","85","1","Interception","2021"
"Wild Grizzlies","85","2","Touchdown","2021"
"Wild Grizzlies","85","2","1-Extra-Punkt","2021"
"Wild Grizzlies","85","1","First Down","2021"
"Wild Grizzlies","86","1","Touchdown","2021"
"Wild Grizzlies","86","1","First Down","2021"
"Wild Grizzlies","1","1","Strafe","2022"
"Wild Grizzlies","1","1","Safety (+2)","2022"
"Wild Grizzlies","1","9","First Down","2022"
"Wild Grizzlies","1","4","Interception","2022"
"Wild Grizzlies","1","5","1-Extra-Punkt","2022"
"Wild Grizzlies","1","11","Touchdown","2022"
"Wild Grizzlies","7","1","Interception","2022"
"Wild Grizzlies","9","6","1-Extra-Punkt","2022"
"Wild Grizzlies","9","12","Touchdown","2022"
"Wild Grizzlies","9","2","Strafe","2022"
"Wild Grizzlies","9","9","First Down","2022"
"Wild Grizzlies","11","2","1-Extra-Punkt","2022"
"Wild Grizzlies","11","2","Touchdown","2022"
"Wild Grizzlies","12","3","Interception","2022"
"Wild Grizzlies","12","1","1-Extra-Punkt","2022"
"Wild Grizzlies","12","1","Touchdown","2022"
"Wild Grizzlies","14","1","Strafe","2022"
"Wild Grizzlies","15","12","Touchdown","2022"
"Wild Grizzlies","15","1","2-Extra-Punkte","2022"
"Wild Grizzlies","15","5","First Down","2022"
"Wild Grizzlies","15","3","1-Extra-Punkt","2022"
"Wild Grizzlies","16","4","1-Extra-Punkt","2022"
"Wild Grizzlies","16","1","Interception","2022"
"Wild Grizzlies","16","5","Touchdown","2022"
"Wild Grizzlies","16","2","Strafe","2022"
"Wild Grizzlies","17","1","First Down","2022"
"Wild Grizzlies","17","1","1-Extra-Punkt","2022"
"Wild Grizzlies","17","2","Interception","2022"
"Wild Grizzlies","17","1","Touchdown","2022"
"Wild Grizzlies","18","3","Touchdown","2022"
"Wild Grizzlies","18","2","First Down","2022"
"Wild Grizzlies","18","4","Interception","2022"
"Wild Grizzlies","19","1","Strafe","2022"
"Wild Grizzlies","19","1","Interception","2022"
"Wild Grizzlies","19","3","Touchdown","2022"
"Wild Grizzlies","19","2","First Down","2022"
"Wild Grizzlies","19","3","1-Extra-Punkt","2022"
"Wild Grizzlies","22","6","1-Extra-Punkt","2022"
"Wild Grizzlies","22","12","Touchdown","2022"
"Wild Grizzlies","22","6","First Down","2022"
"Wild Grizzlies","24","2","First Down","2022"
"Wild Grizzlies","24","3","Touchdown","2022"
"Wild Grizzlies","27","4","Touchdown","2022"
"Wild Grizzlies","27","1","Strafe","2022"
"Wild Grizzlies","27","7","Interception","2022"
"Wild Grizzlies","27","1","First Down","2022"
"Wild Grizzlies","39","1","Strafe","2022"
"Wild Grizzlies","68","1","1-Extra-Punkt","2022"
"Wild Grizzlies","68","1","Touchdown","2022"
"Wild Grizzlies","68","1","Interception","2022"
"Wild Grizzlies","68","2","First Down","2022"
"Wild Grizzlies","68","1","Strafe","2022"
"Wild Grizzlies","78","1","Safety (+2)","2022"
"Wild Grizzlies","78","1","Touchdown","2022"
"Wild Grizzlies","82","4","Interception","2022"
"Wild Grizzlies","82","9","Touchdown","2022"
"Wild Grizzlies","82","6","First Down","2022"
"Wild Grizzlies","82","4","1-Extra-Punkt","2022"
"Wild Grizzlies","85","1","Strafe","2022"
"Wild Grizzlies","99","1","Touchdown","2022"
"Wild Grizzlies","1","2","First Down","2023"
"Wild Grizzlies","1","2","Strafe","2023"
"Wild Grizzlies","1","5","Touchdown","2023"
"Wild Grizzlies","1","2","1-Extra-Punkt","2023"
"Wild Grizzlies","2","1","1-Extra-Punkt","2023"
"Wild Grizzlies","2","1","Touchdown","2023"
"Wild Grizzlies","3","1","Touchdown","2023"
"Wild Grizzlies","3","1","1-Extra-Punkt","2023"
"Wild Grizzlies","4","1","Interception","2023"
"Wild Grizzlies","4","1","Touchdown","2023"
"Wild Grizzlies","5","3","Interception","2023"
"Wild Grizzlies","5","1","Touchdown","2023"
"Wild Grizzlies","11","2","Touchdown","2023"
"Wild Grizzlies","11","1","1-Extra-Punkt","2023"
"Wild Grizzlies","11","3","First Down","2023"
"Wild Grizzlies","12","2","First Down","2023"
"Wild Grizzlies","12","8","Touchdown","2023"
"Wild Grizzlies","12","4","Interception","2023"
"Wild Grizzlies","12","1","Overtime","2023"
"Wild Grizzlies","12","4","1-Extra-Punkt","2023"
"Wild Grizzlies","13","2","Touchdown","2023"
"Wild Grizzlies","14","1","Touchdown","2023"
"Wild Grizzlies","15","1","Touchdown","2023"
"Wild Grizzlies","15","3","First Down","2023"
"Wild Grizzlies","16","2","Interception","2023"
"Wild Grizzlies","16","1","1-Extra-Punkt","2023"
"Wild Grizzlies","16","15","Touchdown","2023"
"Wild Grizzlies","16","2","First Down","2023"
"Wild Grizzlies","16","2","2-Extra-Punkte","2023"
"Wild Grizzlies","17","3","Interception","2023"
"Wild Grizzlies","17","2","Touchdown","2023"
"Wild Grizzlies","17","3","First Down","2023"
"Wild Grizzlies","19","3","First Down","2023"
"Wild Grizzlies","19","4","1-Extra-Punkt","2023"
"Wild Grizzlies","19","2","Touchdown","2023"
"Wild Grizzlies","22","9","Touchdown","2023"
"Wild Grizzlies","22","8","First Down","2023"
"Wild Grizzlies","22","8","1-Extra-Punkt","2023"
"Wild Grizzlies","22","1","2-Extra-Punkte","2023"
"Wild Grizzlies","25","2","1-Extra-Punkt","2023"
"Wild Grizzlies","25","5","Touchdown","2023"
"Wild Grizzlies","25","4","First Down","2023"
"Wild Grizzlies","27","1","2-Extra-Punkte","2023"
"Wild Grizzlies","27","3","1-Extra-Punkt","2023"
"Wild Grizzlies","27","2","Interception","2023"
"Wild Grizzlies","27","3","Touchdown","2023"
"Wild Grizzlies","29","2","1-Extra-Punkt","2023"
"Wild Grizzlies","29","1","Safety (+2)","2023"
"Wild Grizzlies","33","3","First Down","2023"
"Wild Grizzlies","33","3","Touchdown","2023"
"Wild Grizzlies","43","1","Strafe","2023"
"Wild Grizzlies","54","1","Touchdown","2023"
"Wild Grizzlies","54","1","1-Extra-Punkt","2023"
"Wild Grizzlies","85","1","Strafe","2023"
"Wild Grizzlies","85","2","1-Extra-Punkt","2023"
"Wild Grizzlies","85","8","First Down","2023"
"Wild Grizzlies","85","10","Touchdown","2023"
"Wild Grizzlies","85","1","Interception","2023"
"Wild Grizzlies","91","3","Interception","2023"
"Wild Grizzlies","91","1","Touchdown","2023"
"Wild Grizzlies","99","1","First Down","2023"
"Wild Grizzlies","1","1","Safety (+2)","2024"
"Wild Grizzlies","1","5","Touchdown","2024"
"Wild Grizzlies","1","3","Strafe","2024"
"Wild Grizzlies","1","1","1-Extra-Punkt","2024"
"Wild Grizzlies","1","1","Interception","2024"
"Wild Grizzlies","1","5","First Down","2024"
"Wild Grizzlies","6","1","Interception","2024"
"Wild Grizzlies","7","3","Interception","2024"
"Wild Grizzlies","7","1","Safety (+2)","2024"
"Wild Grizzlies","7","2","Touchdown","2024"
"Wild Grizzlies","7","1","Strafe","2024"
"Wild Grizzlies","8","9","First Down","2024"
"Wild Grizzlies","8","1","Interception","2024"
"Wild Grizzlies","8","1","2-Extra-Punkte","2024"
"Wild Grizzlies","8","3","1-Extra-Punkt","2024"
"Wild Grizzlies","8","8","Touchdown","2024"
"Wild Grizzlies","8","1","Strafe","2024"
"Wild Grizzlies","12","1","1-Extra-Punkt","2024"
"Wild Grizzlies","12","2","Touchdown","2024"
"Wild Grizzlies","12","1","Strafe","2024"
"Wild Grizzlies","12","7","First Down","2024"
"Wild Grizzlies","12","1","Safety (+2)","2024"
"Wild Grizzlies","12","2","Interception","2024"
"Wild Grizzlies","13","2","1-Extra-Punkt","2024"
"Wild Grizzlies","13","1","Strafe","2024"
"Wild Grizzlies","13","1","First Down","2024"
"Wild Grizzlies","15","3","Touchdown","2024"
"Wild Grizzlies","15","2","1-Extra-Punkt","2024"
"Wild Grizzlies","15","1","Strafe","2024"
"Wild Grizzlies","15","5","First Down","2024"
"Wild Grizzlies","16","1","Strafe","2024"
"Wild Grizzlies","16","2","First Down","2024"
"Wild Grizzlies","16","4","Touchdown","2024"
"Wild Grizzlies","16","1","1-Extra-Punkt","2024"
"Wild Grizzlies","16","1","Interception","2024"
"Wild Grizzlies","19","1","Strafe","2024"
"Wild Grizzlies","19","2","First Down","2024"
"Wild Grizzlies","19","3","Touchdown","2024"
